order_id,customer_id,restaurant_name,city,order_date,order_amount,payment_mode,delivery_time_minutes,order_status
102633,1991,Burger King,Delhi,24-03-2024,619,UPI,21,Delivered
102634,3415,KFC,Chennai,21-01-2023,934,UPI,44,Delivered
102635,2246,McDonalds,Chennai,12-02-2024,1243,Card,57,Delivered
102636,1359,Haldiram,Bangalore,01-04-2024,843,UPI,59,Delivered
102637,1920,Box8,Chennai,19-03-2024,1014,Card,65,Delivered
102638,3376,Biryani Blues,Chennai,22-09-2023,925,Card,52,Delivered
102639,3510,Starbucks,Hyderabad,21-10-2024,330,UPI,48,Delivered
102640,3993,Wow Momo,Kolkata,03-07-2023,1178,UPI,60,Delivered
102641,1962,Starbucks,Delhi,15-08-2023,1370,UPI,42,Delivered
102642,2827,KFC,Bangalore,01-07-2024,196,Card,46,Delivered
102643,3883,Pizza Hut,Hyderabad,03-09-2023,783,UPI,30,Delivered
102644,2613,Barbeque Nation,Pune,14-03-2023,1313,Card,53,Delivered
102645,2640,Box8,Pune,30-05-2023,738,UPI,15,Delivered
102646,3216,Burger King,Mumbai,27-05-2024,459,Card,48,Delivered
102647,1216,Barbeque Nation,Chennai,10-03-2023,423,Card,55,Delivered
102648,1377,KFC,Chennai,18-08-2023,989,UPI,37,Delivered
102649,1118,KFC,Bangalore,23-12-2024,608,Cash,64,Delivered
102650,1189,Barbeque Nation,Kolkata,13-03-2023,882,Card,67,Delivered
102651,3814,Cafe Coffee Day,Kolkata,30-08-2024,510,UPI,34,Delivered
102652,1369,Wow Momo,Bangalore,01-02-2024,1167,Card,32,Delivered
102653,2801,Wow Momo,Bangalore,25-03-2023,1242,Card,32,Delivered
102654,3196,Dominos,Hyderabad,26-10-2023,811,UPI,56,Cancelled
102655,1651,Starbucks,Pune,20-10-2023,848,UPI,54,Delivered
102656,2882,Biryani Blues,Bangalore,11-08-2023,1034,UPI,35,Delivered
102657,2511,Pizza Hut,Pune,04-08-2023,907,Cash,22,Delivered
102658,1769,Starbucks,Mumbai,19-08-2023,1205,Card,48,Delivered
102659,3421,Wow Momo,Pune,09-02-2024,770,UPI,64,Delivered
102660,1780,Biryani Blues,Hyderabad,18-06-2023,331,UPI,25,Delivered
102661,2716,Faasos,Chennai,25-11-2023,835,UPI,57,Delivered
102662,3207,Pizza Hut,Chennai,01-03-2024,830,UPI,65,Cancelled
102663,3398,Pizza Hut,Pune,07-07-2024,397,UPI,57,Delivered
102664,2311,KFC,Chennai,15-07-2023,769,UPI,24,Delivered
102665,3939,Pizza Hut,Chennai,30-08-2024,1470,Cash,22,Delivered
102666,2249,Burger King,Delhi,09-06-2024,179,Cash,61,Delivered
102667,1522,Barbeque Nation,Mumbai,16-09-2024,1475,UPI,22,Delivered
102668,1521,Box8,Hyderabad,18-03-2023,1022,UPI,33,Cancelled
102669,1782,Cafe Coffee Day,Hyderabad,04-10-2023,1097,Card,15,Delivered
102670,3320,Dominos,Chennai,10-04-2024,1134,UPI,69,Delivered
102671,1935,Starbucks,Kolkata,23-03-2024,466,Card,66,Delivered
102672,3230,Haldiram,Hyderabad,16-11-2023,886,Cash,17,Delivered
102673,2688,Subway,Mumbai,09-06-2023,1262,Card,67,Delivered
102674,1487,Dominos,Bangalore,06-05-2024,1407,UPI,58,Delivered
102675,2850,Burger King,Mumbai,09-11-2023,317,Cash,46,Delivered
102676,1845,Dominos,Chennai,22-09-2024,892,Cash,62,Delivered
102677,3171,Pizza Hut,Chennai,10-06-2023,275,Card,68,Delivered
102678,3837,KFC,Delhi,04-11-2023,722,UPI,30,Delivered
102679,3461,Box8,Pune,26-05-2023,269,Card,44,Cancelled
102680,3003,Subway,Hyderabad,05-11-2024,1158,UPI,63,Delivered
102681,2748,Wow Momo,Pune,31-01-2024,1363,UPI,42,Delivered
102682,1685,KFC,Pune,21-11-2024,709,UPI,42,Delivered
102683,3160,Pizza Hut,Hyderabad,30-03-2023,1375,Cash,30,Delivered
102684,3935,Pizza Hut,Hyderabad,04-11-2023,1232,Card,55,Cancelled
102685,3169,Subway,Chennai,29-06-2024,846,Card,68,Delivered
102686,2567,Subway,Hyderabad,06-01-2024,372,UPI,65,Delivered
102687,2245,Faasos,Kolkata,26-03-2024,1184,UPI,47,Delivered
102688,1038,McDonalds,Kolkata,16-06-2023,942,Cash,39,Delivered
102689,3544,Box8,Bangalore,27-01-2024,963,Card,32,Delivered
102690,1779,Behrouz Biryani,Hyderabad,28-09-2024,459,Card,40,Delivered
102691,2256,Box8,Delhi,05-05-2024,1161,UPI,20,Delivered
102692,3990,Behrouz Biryani,Bangalore,30-05-2023,898,Card,52,Delivered
102693,3196,Biryani Blues,Chennai,12-04-2024,1207,Cash,58,Delivered
102694,3708,Cafe Coffee Day,Hyderabad,01-12-2024,1168,UPI,17,Delivered
102695,2927,KFC,Kolkata,12-02-2023,630,UPI,57,Delivered
102696,1301,Wow Momo,Delhi,29-01-2023,723,UPI,20,Delivered
102697,3285,Dominos,Bangalore,23-09-2024,974,Cash,28,Delivered
102698,1646,Pizza Hut,Delhi,31-01-2023,1266,Card,32,Delivered
102699,1662,Pizza Hut,Hyderabad,23-11-2024,777,Card,30,Delivered
102700,3283,McDonalds,Mumbai,04-11-2024,1306,UPI,38,Delivered
102701,2759,KFC,Delhi,08-05-2023,993,Card,27,Delivered
102702,3250,Cafe Coffee Day,Delhi,21-10-2023,1138,Card,15,Delivered
102703,1255,KFC,Chennai,16-03-2024,568,UPI,52,Delivered
102704,1597,Faasos,Kolkata,23-01-2024,179,Cash,28,Delivered
102705,1661,Starbucks,Hyderabad,03-10-2024,447,UPI,31,Delivered
102706,1234,Barbeque Nation,Delhi,07-06-2024,1234,UPI,27,Delivered
102707,2368,Biryani Blues,Hyderabad,30-06-2024,607,UPI,27,Delivered
102708,3581,Subway,Kolkata,10-12-2024,453,UPI,23,Delivered
102709,3907,Wow Momo,Chennai,20-04-2023,1107,Card,20,Delivered
102710,1769,Cafe Coffee Day,Hyderabad,24-11-2023,489,UPI,20,Delivered
102711,3588,Subway,Pune,09-02-2024,597,Card,44,Delivered
102712,1212,Wow Momo,Kolkata,02-09-2023,1475,UPI,51,Delivered
102713,1462,Starbucks,Kolkata,12-06-2023,1030,UPI,67,Delivered
102714,3483,Burger King,Bangalore,13-07-2024,689,Card,60,Delivered
102715,1282,Haldiram,Chennai,03-02-2024,634,Card,28,Delivered
102716,2486,Starbucks,Chennai,05-08-2024,226,UPI,18,Delivered
102717,2430,Biryani Blues,Pune,03-02-2024,664,Cash,48,Delivered
102718,1087,Faasos,Hyderabad,07-05-2024,1093,Card,16,Cancelled
102719,2067,Behrouz Biryani,Mumbai,07-10-2024,808,UPI,31,Cancelled
102720,1460,Starbucks,Pune,27-08-2023,241,UPI,56,Cancelled
102721,3325,Biryani Blues,Bangalore,09-04-2024,615,UPI,28,Delivered
102722,3468,Behrouz Biryani,Chennai,02-08-2024,615,Card,65,Delivered
102723,2724,Wow Momo,Kolkata,01-02-2023,1213,UPI,31,Delivered
102724,2376,Behrouz Biryani,Chennai,03-05-2023,839,UPI,68,Delivered
102725,3743,Box8,Pune,17-06-2024,1458,UPI,44,Delivered
102726,1514,Subway,Mumbai,28-10-2024,1096,UPI,57,Delivered
102727,1702,Biryani Blues,Delhi,20-04-2023,703,Card,43,Delivered
102728,2653,Pizza Hut,Delhi,28-09-2023,1239,Card,21,Delivered
102729,3066,Subway,Chennai,15-01-2024,258,UPI,23,Delivered
102730,1022,Wow Momo,Chennai,27-10-2023,241,UPI,60,Delivered
102731,3460,Cafe Coffee Day,Bangalore,18-09-2024,1152,UPI,37,Delivered
102732,2053,KFC,Chennai,06-09-2023,517,Card,50,Cancelled
102733,2830,Subway,Mumbai,04-06-2024,969,Card,28,Delivered
102734,3155,Box8,Chennai,03-02-2023,572,UPI,34,Delivered
102735,2304,Behrouz Biryani,Hyderabad,16-08-2023,721,UPI,66,Delivered
102736,2134,Box8,Pune,07-08-2024,1011,UPI,31,Cancelled
102737,3183,McDonalds,Mumbai,03-02-2024,1413,Cash,46,Delivered
102738,1361,Barbeque Nation,Bangalore,24-12-2024,584,UPI,39,Delivered
102739,3176,Starbucks,Hyderabad,06-08-2024,361,UPI,65,Delivered
102740,2899,Pizza Hut,Hyderabad,23-07-2024,675,UPI,44,Delivered
102741,2284,Starbucks,Pune,08-08-2023,617,UPI,63,Delivered
102742,1514,Behrouz Biryani,Delhi,06-01-2024,1343,Card,41,Delivered
102743,1448,McDonalds,Mumbai,11-06-2024,941,UPI,41,Delivered
102744,2923,Wow Momo,Pune,16-03-2023,1024,UPI,60,Delivered
102745,2506,Burger King,Hyderabad,09-09-2024,359,Card,45,Delivered
102746,2247,Faasos,Bangalore,16-05-2023,405,UPI,59,Cancelled
102747,2855,McDonalds,Pune,15-03-2023,222,Card,40,Delivered
102748,1873,Haldiram,Delhi,11-09-2023,296,UPI,28,Delivered
102749,3520,Starbucks,Hyderabad,18-01-2023,466,Card,62,Delivered
102750,2428,Burger King,Pune,12-02-2023,755,UPI,35,Delivered
102751,3349,Biryani Blues,Mumbai,19-02-2023,724,Cash,42,Delivered
102752,3278,Dominos,Delhi,29-05-2024,1327,UPI,29,Delivered
102753,2754,Pizza Hut,Mumbai,24-07-2024,1428,UPI,44,Cancelled
102754,1922,Behrouz Biryani,Mumbai,29-07-2024,696,Card,39,Delivered
102755,3984,Biryani Blues,Mumbai,04-08-2024,984,Cash,65,Cancelled
102756,3159,Biryani Blues,Pune,30-10-2023,461,UPI,68,Delivered
102757,2036,Dominos,Delhi,22-05-2023,957,Cash,25,Delivered
102758,2416,Subway,Pune,21-07-2023,914,UPI,58,Delivered
102759,3547,Wow Momo,Pune,26-07-2023,283,Card,25,Delivered
102760,3979,Box8,Pune,19-02-2024,1097,UPI,42,Delivered
102761,3645,Pizza Hut,Hyderabad,09-08-2023,1302,UPI,69,Delivered
102762,3281,Faasos,Chennai,28-12-2023,585,UPI,19,Delivered
102763,3649,KFC,Kolkata,22-03-2023,1453,Card,42,Delivered
102764,1313,Biryani Blues,Hyderabad,16-07-2024,507,UPI,22,Delivered
102765,3613,Burger King,Delhi,12-10-2023,1079,UPI,40,Delivered
102766,3256,Biryani Blues,Kolkata,04-01-2024,1032,Cash,20,Delivered
102767,2997,Box8,Kolkata,06-05-2024,401,UPI,46,Cancelled
102768,2037,KFC,Kolkata,12-12-2023,284,UPI,62,Delivered
102769,2656,Biryani Blues,Chennai,23-07-2023,672,Card,46,Delivered
102770,3634,Dominos,Pune,25-01-2023,953,UPI,26,Delivered
102771,2778,Box8,Bangalore,06-07-2024,809,UPI,20,Cancelled
102772,2014,McDonalds,Delhi,10-03-2023,468,UPI,27,Delivered
102773,2093,McDonalds,Chennai,30-05-2024,229,UPI,53,Delivered
102774,2124,Box8,Chennai,06-05-2024,1364,Cash,54,Delivered
102775,1697,Cafe Coffee Day,Bangalore,28-08-2023,1203,UPI,58,Delivered
102776,3179,Wow Momo,Kolkata,27-12-2023,563,UPI,48,Delivered
102777,2404,Dominos,Pune,16-03-2024,517,UPI,37,Delivered
102778,2155,Barbeque Nation,Bangalore,31-01-2023,1156,UPI,55,Delivered
102779,2043,Biryani Blues,Bangalore,20-09-2024,1142,UPI,59,Delivered
102780,2929,Pizza Hut,Chennai,07-12-2024,745,Card,31,Delivered
102781,3583,Burger King,Delhi,24-08-2024,1167,Card,59,Delivered
102782,2013,McDonalds,Mumbai,20-11-2024,850,Card,62,Cancelled
102783,1226,Box8,Pune,18-10-2024,1194,UPI,15,Delivered
102784,2828,McDonalds,Bangalore,14-12-2024,698,UPI,21,Delivered
102785,2492,KFC,Pune,18-11-2023,395,Cash,27,Delivered
102786,1821,KFC,Bangalore,10-12-2023,432,UPI,28,Delivered
102787,3023,Faasos,Kolkata,15-12-2024,763,Cash,67,Delivered
102788,1870,Cafe Coffee Day,Pune,19-06-2024,1080,Card,31,Delivered
102789,3452,Starbucks,Kolkata,21-12-2023,955,Cash,44,Delivered
102790,3249,Behrouz Biryani,Chennai,15-04-2024,381,UPI,62,Cancelled
102791,3085,Subway,Kolkata,15-04-2023,465,UPI,61,Delivered
102792,3989,Barbeque Nation,Pune,18-11-2023,987,Card,63,Delivered
102793,2795,KFC,Hyderabad,25-07-2024,560,Card,48,Delivered
102794,1187,KFC,Pune,10-06-2024,394,UPI,41,Delivered
102795,2080,Cafe Coffee Day,Bangalore,18-05-2024,536,Card,39,Cancelled
102796,1940,Pizza Hut,Kolkata,26-03-2023,838,UPI,58,Delivered
102797,3320,Starbucks,Delhi,09-12-2024,507,UPI,49,Delivered
102798,3630,Box8,Hyderabad,23-08-2023,1171,Cash,23,Delivered
102799,3563,Behrouz Biryani,Chennai,20-09-2023,763,UPI,20,Delivered
102800,1525,KFC,Mumbai,06-01-2023,947,UPI,40,Delivered
102801,1335,Cafe Coffee Day,Bangalore,08-05-2024,171,UPI,52,Delivered
102802,3745,Burger King,Bangalore,16-10-2023,168,UPI,53,Delivered
102803,2078,Pizza Hut,Delhi,23-07-2024,1460,UPI,41,Delivered
102804,3547,Subway,Mumbai,18-10-2024,425,UPI,54,Delivered
102805,3947,Dominos,Mumbai,07-07-2024,808,UPI,45,Delivered
102806,3813,Box8,Chennai,16-12-2023,1047,Card,17,Delivered
102807,3583,Pizza Hut,Chennai,19-07-2023,701,Cash,38,Delivered
102808,1161,Dominos,Hyderabad,16-11-2024,828,UPI,29,Delivered
102809,1593,McDonalds,Bangalore,01-12-2023,752,UPI,68,Delivered
102810,2938,Behrouz Biryani,Kolkata,29-08-2024,1245,UPI,20,Delivered
102811,3206,Subway,Chennai,05-08-2023,514,Card,25,Delivered
102812,1059,Faasos,Delhi,14-09-2024,944,Card,44,Delivered
102813,3962,Behrouz Biryani,Delhi,19-12-2023,801,Cash,49,Delivered
102814,2901,Starbucks,Delhi,22-11-2024,739,UPI,62,Delivered
102815,3258,Subway,Pune,05-11-2024,348,Card,52,Delivered
102816,1405,Starbucks,Chennai,22-09-2024,166,UPI,57,Delivered
102817,1663,Behrouz Biryani,Chennai,21-11-2023,367,Cash,54,Delivered
102818,2132,Pizza Hut,Delhi,16-08-2023,890,Card,43,Cancelled
102819,2099,Box8,Chennai,25-05-2023,799,UPI,37,Delivered
102820,1541,Cafe Coffee Day,Pune,04-11-2023,296,Card,56,Delivered
102821,2337,Behrouz Biryani,Kolkata,15-10-2024,1383,Card,56,Delivered
102822,1997,Haldiram,Kolkata,25-09-2024,819,UPI,69,Delivered
102823,2140,Subway,Hyderabad,12-10-2023,814,UPI,17,Delivered
102824,3974,Faasos,Bangalore,27-01-2024,1005,UPI,40,Delivered
102825,1867,Box8,Kolkata,26-12-2023,479,UPI,28,Delivered
102826,3066,Biryani Blues,Hyderabad,14-06-2023,1044,UPI,33,Delivered
102827,1431,Dominos,Mumbai,03-08-2024,1336,Cash,35,Delivered
102828,1739,Subway,Bangalore,12-08-2023,250,Card,35,Delivered
102829,2373,McDonalds,Kolkata,04-05-2023,476,Card,23,Delivered
102830,1182,Burger King,Pune,10-12-2023,476,Card,27,Delivered
102831,3160,Box8,Mumbai,07-06-2024,1328,Card,55,Delivered
102832,2206,Box8,Hyderabad,21-02-2023,159,Cash,67,Delivered
102833,3528,Starbucks,Kolkata,09-05-2023,502,Card,58,Delivered
102834,2169,Haldiram,Kolkata,15-05-2023,332,UPI,60,Delivered
102835,1830,Wow Momo,Chennai,18-10-2024,604,UPI,51,Delivered
102836,2651,Biryani Blues,Mumbai,07-05-2023,155,UPI,52,Delivered
102837,2136,Subway,Kolkata,12-03-2023,1431,UPI,59,Cancelled
102838,3810,KFC,Delhi,30-09-2023,360,UPI,59,Delivered
102839,1475,Pizza Hut,Pune,06-07-2023,200,Card,38,Delivered
102840,3810,Biryani Blues,Chennai,03-01-2023,1159,Card,52,Delivered
102841,2326,Pizza Hut,Chennai,12-10-2023,526,UPI,60,Delivered
102842,1970,Behrouz Biryani,Kolkata,22-01-2023,789,Cash,25,Delivered
102843,2019,Behrouz Biryani,Pune,15-06-2023,919,UPI,43,Delivered
102844,2141,Faasos,Chennai,06-11-2023,1224,Card,59,Delivered
102845,2836,Biryani Blues,Bangalore,21-04-2024,303,Card,58,Delivered
102846,1160,Pizza Hut,Mumbai,12-05-2024,731,Card,62,Delivered
102847,3448,Faasos,Bangalore,09-03-2024,937,UPI,52,Delivered
102848,1197,Barbeque Nation,Hyderabad,22-08-2023,940,Card,55,Delivered
102849,2283,Biryani Blues,Bangalore,31-10-2024,1483,UPI,31,Delivered
102850,1659,Haldiram,Pune,24-10-2024,283,Card,66,Delivered
102851,2775,Haldiram,Delhi,25-12-2024,369,UPI,62,Delivered
102852,2070,Dominos,Chennai,11-01-2024,312,Card,40,Delivered
102853,3010,Subway,Pune,30-12-2024,1120,UPI,40,Delivered
102854,1398,Wow Momo,Chennai,03-09-2023,797,Card,26,Delivered
102855,2733,Pizza Hut,Delhi,30-10-2023,718,UPI,32,Delivered
102856,2582,Subway,Chennai,09-02-2024,1095,Cash,23,Delivered
102857,3125,Haldiram,Bangalore,24-10-2024,838,Cash,17,Delivered
102858,3171,McDonalds,Hyderabad,08-12-2024,264,UPI,24,Delivered
102859,1074,Pizza Hut,Kolkata,21-01-2023,1322,UPI,57,Delivered
102860,3184,Box8,Delhi,14-09-2023,1414,Card,16,Delivered
102861,1601,Subway,Bangalore,03-02-2024,272,UPI,22,Cancelled
102862,1836,Haldiram,Pune,12-06-2024,953,UPI,66,Delivered
102863,2528,Burger King,Bangalore,20-02-2023,988,UPI,57,Delivered
102864,1499,Haldiram,Bangalore,22-03-2024,1242,Card,32,Delivered
102865,2596,Behrouz Biryani,Kolkata,27-09-2023,975,UPI,66,Delivered
102866,1137,Faasos,Mumbai,17-08-2024,212,UPI,53,Delivered
102867,3097,Box8,Chennai,27-09-2024,882,Card,45,Delivered
102868,2794,KFC,Chennai,19-09-2023,1189,UPI,28,Delivered
102869,1972,Barbeque Nation,Pune,31-12-2023,739,UPI,53,Delivered
102870,2642,Starbucks,Hyderabad,18-02-2023,1097,Cash,47,Delivered
102871,2885,Barbeque Nation,Pune,01-06-2024,1431,Card,43,Delivered
102872,3301,Box8,Mumbai,20-09-2024,366,UPI,58,Delivered
102873,3028,Faasos,Chennai,28-04-2023,628,UPI,47,Delivered
102874,3757,Behrouz Biryani,Hyderabad,28-03-2024,1287,Card,49,Delivered
102875,2900,Behrouz Biryani,Pune,02-10-2024,1126,UPI,16,Delivered
102876,3610,Starbucks,Hyderabad,01-02-2024,386,Cash,49,Delivered
102877,3804,Pizza Hut,Bangalore,13-11-2024,625,Card,46,Cancelled
102878,2449,Burger King,Delhi,27-01-2023,747,Cash,50,Cancelled
102879,1546,Burger King,Bangalore,11-12-2024,278,Card,60,Cancelled
102880,1921,Starbucks,Kolkata,07-01-2024,659,UPI,69,Delivered
102881,1580,Pizza Hut,Chennai,07-04-2023,314,Card,64,Delivered
102882,2372,Subway,Hyderabad,12-06-2024,426,Card,37,Delivered
102883,2956,Pizza Hut,Pune,15-11-2024,406,Card,19,Delivered
102884,3003,Wow Momo,Delhi,04-09-2024,1305,UPI,61,Delivered
102885,3096,Wow Momo,Pune,05-07-2023,1141,UPI,30,Delivered
102886,3964,Barbeque Nation,Chennai,26-11-2024,719,UPI,54,Delivered
102887,1703,Haldiram,Hyderabad,03-08-2023,1430,Card,38,Delivered
102888,3308,Starbucks,Hyderabad,08-09-2023,290,Card,67,Delivered
102889,3403,Pizza Hut,Bangalore,04-08-2023,835,Cash,54,Delivered
102890,2625,Cafe Coffee Day,Delhi,29-01-2023,836,Card,42,Delivered
102891,1637,Pizza Hut,Delhi,12-04-2023,1382,Card,39,Delivered
102892,3790,Box8,Chennai,03-05-2023,865,UPI,21,Delivered
102893,2009,Faasos,Hyderabad,23-02-2023,1172,UPI,52,Delivered
102894,3978,Subway,Delhi,10-10-2023,1224,Cash,21,Delivered
102895,1640,Dominos,Delhi,05-09-2024,1432,Card,69,Cancelled
102896,3839,Barbeque Nation,Pune,27-04-2023,327,Card,65,Delivered
102897,3659,Barbeque Nation,Chennai,07-09-2024,1071,UPI,36,Delivered
102898,2861,Barbeque Nation,Bangalore,10-07-2024,692,Card,36,Delivered
102899,3856,Box8,Pune,24-04-2023,1491,Cash,41,Delivered
102900,2205,Biryani Blues,Pune,26-06-2024,1112,UPI,47,Delivered
102901,1685,Haldiram,Mumbai,06-11-2024,513,Card,59,Delivered
102902,2851,Starbucks,Kolkata,01-12-2024,1228,UPI,46,Delivered
102903,1187,Behrouz Biryani,Mumbai,20-10-2023,1329,UPI,53,Delivered
102904,2619,Starbucks,Delhi,14-07-2023,1217,Card,46,Delivered
102905,2687,McDonalds,Hyderabad,19-10-2023,742,UPI,15,Delivered
102906,1984,Dominos,Kolkata,18-09-2023,691,UPI,24,Cancelled
102907,1547,Biryani Blues,Kolkata,26-07-2023,471,Card,59,Delivered
102908,3772,Cafe Coffee Day,Hyderabad,17-07-2024,797,Card,18,Delivered
102909,3973,Cafe Coffee Day,Kolkata,18-02-2023,163,UPI,43,Delivered
102910,2431,Haldiram,Hyderabad,06-01-2023,767,Cash,21,Delivered
102911,1875,Wow Momo,Kolkata,14-01-2024,508,UPI,52,Cancelled
102912,1617,Starbucks,Pune,29-01-2024,1491,Cash,20,Delivered
102913,3461,Subway,Chennai,12-08-2023,1248,Card,67,Delivered
102914,2365,Behrouz Biryani,Chennai,23-01-2023,343,UPI,25,Cancelled
102915,2243,Wow Momo,Mumbai,18-10-2024,512,UPI,69,Delivered
102916,1902,Behrouz Biryani,Pune,20-04-2023,1269,UPI,23,Delivered
102917,1162,Burger King,Kolkata,24-12-2024,1213,UPI,44,Delivered
102918,2974,Barbeque Nation,Bangalore,06-07-2024,917,Card,36,Delivered
102919,1269,Biryani Blues,Hyderabad,03-02-2024,546,UPI,53,Cancelled
102920,1631,Behrouz Biryani,Pune,21-06-2023,256,UPI,23,Delivered
102921,1905,Faasos,Kolkata,28-11-2024,1190,Card,69,Delivered
102922,3014,KFC,Chennai,26-12-2024,676,UPI,52,Delivered
102923,2641,Barbeque Nation,Chennai,02-11-2023,1160,Card,65,Delivered
102924,1204,Barbeque Nation,Hyderabad,17-07-2024,933,UPI,60,Delivered
102925,1581,Subway,Bangalore,04-08-2024,674,Card,47,Delivered
102926,2579,Biryani Blues,Kolkata,08-12-2024,1216,Card,40,Delivered
102927,1840,Dominos,Kolkata,31-05-2023,775,Card,30,Delivered
102928,2836,Wow Momo,Bangalore,03-03-2024,499,UPI,23,Delivered
102929,2251,Behrouz Biryani,Bangalore,12-09-2024,1203,UPI,37,Delivered
102930,2719,Behrouz Biryani,Bangalore,11-04-2024,1155,UPI,29,Delivered
102931,2642,Burger King,Chennai,21-09-2024,691,UPI,33,Delivered
102932,3643,Barbeque Nation,Hyderabad,29-08-2024,1111,UPI,56,Delivered
102933,3297,Pizza Hut,Pune,09-07-2024,243,Card,30,Delivered
102934,1874,Starbucks,Bangalore,08-03-2023,1468,Card,39,Cancelled
102935,2464,McDonalds,Hyderabad,05-06-2023,1048,Card,49,Delivered
102936,3243,Pizza Hut,Mumbai,25-07-2023,238,UPI,65,Delivered
102937,1689,Starbucks,Kolkata,04-06-2023,652,UPI,27,Delivered
102938,3010,Behrouz Biryani,Kolkata,21-11-2024,916,Cash,60,Delivered
102939,3686,Pizza Hut,Delhi,23-05-2024,363,UPI,21,Delivered
102940,2422,Subway,Mumbai,25-07-2024,675,Card,48,Delivered
102941,3001,KFC,Pune,15-03-2023,341,Cash,28,Delivered
102942,1671,Behrouz Biryani,Bangalore,18-02-2023,843,Cash,37,Delivered
102943,2171,Behrouz Biryani,Bangalore,11-04-2024,791,UPI,37,Delivered
102944,2495,KFC,Pune,07-08-2024,1397,Card,31,Delivered
102945,1943,Wow Momo,Chennai,08-12-2024,704,UPI,27,Delivered
102946,3246,KFC,Mumbai,28-06-2023,536,Card,41,Cancelled
102947,2449,Cafe Coffee Day,Bangalore,17-02-2023,830,Cash,16,Delivered
102948,3539,Pizza Hut,Delhi,13-03-2023,925,UPI,51,Delivered
102949,1895,Subway,Hyderabad,23-04-2023,352,Card,44,Delivered
102950,3189,Burger King,Kolkata,08-06-2023,1159,Card,18,Delivered
102951,2336,Wow Momo,Mumbai,30-01-2023,596,UPI,44,Delivered
102952,1164,Haldiram,Kolkata,07-04-2023,1049,Card,17,Delivered
102953,3361,Burger King,Hyderabad,08-09-2023,1241,UPI,28,Delivered
102954,3068,Dominos,Mumbai,02-06-2024,1265,UPI,25,Cancelled
102955,2105,Dominos,Hyderabad,02-04-2023,927,Cash,54,Delivered
102956,2753,Dominos,Bangalore,23-04-2023,327,UPI,37,Delivered
102957,3352,Biryani Blues,Pune,16-09-2023,978,UPI,55,Delivered
102958,2938,Dominos,Bangalore,17-04-2023,708,Card,62,Delivered
102959,1370,Subway,Pune,28-07-2024,1176,Cash,46,Delivered
102960,2880,Burger King,Bangalore,25-01-2024,252,Cash,17,Delivered
102961,1852,Starbucks,Hyderabad,24-12-2023,1446,UPI,56,Cancelled
102962,1383,Faasos,Hyderabad,18-07-2023,265,UPI,15,Delivered
102963,2931,Barbeque Nation,Hyderabad,02-03-2024,1008,UPI,23,Delivered
102964,3492,Box8,Kolkata,22-04-2024,613,UPI,62,Delivered
102965,1424,McDonalds,Hyderabad,17-05-2024,253,Cash,23,Delivered
102966,3208,Faasos,Bangalore,19-10-2024,408,Card,26,Delivered
102967,1628,Wow Momo,Delhi,26-07-2024,1481,UPI,15,Delivered
102968,1894,Biryani Blues,Hyderabad,30-04-2023,1078,UPI,30,Delivered
102969,3537,Haldiram,Delhi,26-07-2024,959,Cash,44,Delivered
102970,3374,Pizza Hut,Pune,05-11-2023,791,Card,22,Delivered
102971,1597,Cafe Coffee Day,Bangalore,21-06-2024,956,UPI,60,Cancelled
102972,3336,Starbucks,Hyderabad,18-09-2024,1172,Card,60,Delivered
102973,1592,Behrouz Biryani,Kolkata,19-04-2024,1475,UPI,24,Delivered
102974,2687,Starbucks,Kolkata,05-07-2024,709,Card,47,Delivered
102975,1572,Dominos,Pune,10-12-2023,176,Card,52,Delivered
102976,3075,Haldiram,Delhi,19-09-2024,657,Card,55,Cancelled
102977,3090,Box8,Chennai,16-05-2023,676,UPI,65,Delivered
102978,2704,Behrouz Biryani,Kolkata,04-10-2023,924,UPI,36,Delivered
102979,3470,McDonalds,Kolkata,16-06-2024,1102,UPI,30,Delivered
102980,1176,Haldiram,Kolkata,31-01-2023,447,Cash,33,Delivered
102981,1528,Cafe Coffee Day,Bangalore,04-09-2023,926,Cash,25,Delivered
102982,2633,Burger King,Kolkata,15-02-2024,510,Card,67,Delivered
102983,1965,Haldiram,Mumbai,27-01-2023,653,Cash,25,Delivered
102984,2517,Biryani Blues,Hyderabad,14-03-2023,737,Card,28,Delivered
102985,1197,Dominos,Pune,07-04-2023,179,UPI,53,Cancelled
102986,3657,McDonalds,Kolkata,03-11-2024,275,Card,40,Delivered
102987,3889,Pizza Hut,Chennai,12-12-2023,745,UPI,58,Delivered
102988,1852,Box8,Chennai,20-04-2024,412,UPI,34,Delivered
102989,2537,Box8,Kolkata,27-10-2023,1085,UPI,34,Delivered
102990,3069,Barbeque Nation,Kolkata,26-10-2023,1021,UPI,69,Delivered
102991,2080,KFC,Mumbai,14-10-2023,1395,Card,19,Delivered
102992,3889,Biryani Blues,Kolkata,24-03-2024,151,UPI,15,Delivered
102993,1097,Dominos,Kolkata,31-07-2023,543,UPI,25,Delivered
102994,2903,Box8,Hyderabad,17-03-2023,455,Card,61,Delivered
102995,1434,Behrouz Biryani,Chennai,05-02-2024,1319,Card,24,Delivered
102996,1636,McDonalds,Mumbai,16-10-2024,679,Card,61,Delivered
102997,1587,Burger King,Chennai,03-02-2023,677,UPI,42,Delivered
